NWCG_REPORTING_UNIT_NAME,FIRE_NAME,FIRE_YEAR,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE
Maine Forest Service,ALFRED,1992,Debris Burning,B,43.4999998,-70.71666642,ME
Maine Forest Service,LYMAN,1992,Debris Burning,A,43.48333339,-70.66666356,ME
Maine Forest Service,ALFRED,1992,Miscellaneous,A,43.50000041,-70.75000125,ME
Maine Forest Service,ALFRED,1993,Arson,B,43.48333327,-70.716666,ME
Maine Forest Service,ARUNDEL,1992,Debris Burning,B,43.41666787,-70.49999986,ME
Maine Forest Service,ARUNDEL,1993,Children,A,43.41666787,-70.49999986,ME
Maine Forest Service,KENNEBUNKPORT,1993,Equipment Use,B,43.40000114,-70.48332839,ME
Maine Forest Service,ALFRED,1992,Miscellaneous,A,43.46666732,-70.73333048,ME
Maine Forest Service,ALFRED,1993,Children,A,43.46666732,-70.73333048,ME
Maine Forest Service,ALFRED,1993,Miscellaneous,A,43.46666732,-70.73333048,ME
Maine Forest Service,KENNEBUNK PORT,1992,Miscellaneous,A,43.38333528,-70.43333496,ME
Maine Forest Service,LYMAN,1992,Miscellaneous,A,43.43333437,-70.63333113,ME
Maine Forest Service,ALFRED,1992,Arson,B,43.43333403,-70.65000042,ME
Maine Forest Service,KENNEBUNK,1993,Miscellaneous,B,43.41666796,-70.65000165,ME
Maine Forest Service,ALFRED,1992,Debris Burning,A,43.41666796,-70.65000165,ME
Maine Forest Service,LEBANON,1992,Children,B,43.43333464,-70.8499995,ME
Maine Forest Service,LEBANON,1992,Debris Burning,A,43.4166678,-70.83333561,ME
Maine Forest Service,LEBANON,1992,Children,B,43.416668,-70.86666921,ME
Maine Forest Service,LEBANON,1992,Campfire,B,43.43333432,-70.94999659999999,ME
Maine Forest Service,NORTH BERWICK,1992,Miscellaneous,A,43.38333533,-70.83333663,ME
Maine Forest Service,NORTH BERWICK,1993,Arson,B,43.33333178,-70.74999901,ME
Maine Forest Service,NORTH BERWICK,1993,Arson,B,43.33333178,-70.74999901,ME
Maine Forest Service,LEBANON,1992,Miscellaneous,A,43.36666519,-70.88333270000001,ME
Maine Forest Service,WELLS,1993,Children,B,43.31666539,-70.69999588,ME
Maine Forest Service,WELLS,1993,Arson,B,43.33333219,-70.76667071,ME
Maine Forest Service,WELLS,1993,Debris Burning,B,43.29999917,-70.65000146,ME
Maine Forest Service,NORTH BERWICK,1992,Debris Burning,B,43.333332,-70.80000289,ME
Maine Forest Service,LEBANON,1993,Equipment Use,B,43.36666533,-70.93333579,ME
Maine Forest Service,LEBANON,1992,Children,B,43.36666465,-70.94999606,ME
Maine Forest Service,NORTH BERWICK,1992,Debris Burning,A,43.31666571,-70.76667063,ME
Maine Forest Service,NORTH BERWICK,1993,Children,B,43.29999915,-70.71666701,ME
Maine Forest Service,NORTH BERWICK,1993,Debris Burning,A,43.29999907,-70.73332925,ME
Maine Forest Service,NORTH BERWICK,1992,Railroad,A,43.29999907,-70.73332925,ME
Maine Forest Service,NORTH BERWICK,1992,Debris Burning,B,43.3166656,-70.80000313,ME
Maine Forest Service,LEBANON,1993,Debris Burning,A,43.34999852,-70.93333472,ME
Maine Forest Service,NORTH BERWICK,1992,Debris Burning,A,43.29999917,-70.74999979,ME
Maine Forest Service,LEBANON,1993,Campfire,A,43.34999833,-70.94999659999999,ME
Maine Forest Service,NORTH BERWICK,1992,Campfire,A,43.28333243,-70.73332851,ME
Maine Forest Service,YORK,1992,Smoking,B,43.20000107,-70.65000267,ME
Maine Forest Service,YORK,1993,Children,B,43.16666757,-70.63332983,ME
Maine Forest Service,YORK,1993,Campfire,A,43.18333404,-70.69999566,ME
Maine Forest Service,YORK,1993,Smoking,A,43.15000193,-70.63333259999999,ME
Maine Forest Service,YORK,1993,Equipment Use,A,43.15000193,-70.63333259999999,ME
Maine Forest Service,YORK,1993,Equipment Use,A,43.16666814,-70.69999786,ME
Maine Forest Service,YORK,1993,Smoking,B,43.16666814,-70.69999786,ME
Maine Forest Service,YORK,1993,Children,A,43.16666815,-70.73333034,ME
Maine Forest Service,YORK,1993,Equipment Use,B,43.15000123,-70.68333312,ME
Maine Forest Service,YORK,1993,Smoking,A,43.16666777,-70.74999931,ME
Maine Forest Service,YORK,1993,Debris Burning,A,43.11666443,-70.65000009,ME
Maine Forest Service,KITTERY,1993,Children,B,43.116664899999996,-70.71666717,ME
Maine Forest Service,KITTERY,1992,Children,A,43.116664899999996,-70.71666717,ME
Maine Forest Service,KITTERY,1993,Children,A,43.09999852,-70.71666738,ME
Acadia National Park,BAR ISLAND,1992,Campfire,A,44.397599,-68.211376,ME
Acadia National Park,HUNTERSRCH,1995,Campfire,A,44.298491999999996,-68.21690600000001,ME
Acadia National Park,FRAZER,1997,Campfire,A,44.372126,-68.076238,ME
Acadia National Park,BUCKSPORT,1999,Missing/Undefined,C,44.573166,-68.79714200000001,ME
Acadia National Park,BARTLETT,2001,Miscellaneous,B,44.355701,-68.419107,ME
Acadia National Park,HUNTERJR,2001,Smoking,A,44.298374,-68.211461,ME
Acadia National Park,SARGENTDRI,2002,Smoking,A,44.33084,-68.304805,ME
Acadia National Park,IAHMUTUAL,2003,Missing/Undefined,A,44.076235,-68.630876,ME
Acadia National Park,THOMPSON,2004,Smoking,A,44.426807000000004,-68.366759,ME
Acadia National Park,OTTER POINT,2007,Lightning,A,44.306917,-68.190933,ME
Moosehorn National Wildlife Refuge,BIRCH IS.,1999,Campfire,B,44.87361111,-67.15277778,ME
Passamaquoddy Tribe,HALFWAY H.,1994,Miscellaneous,B,44.9667,-67.0494,ME
Passamaquoddy Tribe,SWEETWTR 2,1995,Arson,B,44.9667,-67.0494,ME
Appomattox Court House National Historic Park,BALD MTN,2002,Smoking,B,45.2633,-69.77171,ME
Appalachian National Scenic Trail Historic Site,CRAWFORD POND,2010,Campfire,B,45.5947,-69.2006,ME
Appalachian National Scenic Trail Historic Site,BALD MOUTAIN,2010,Campfire,A,45.2789,-69.7214,ME
Acadia National Park,BLACKWOODS,2010,Campfire,A,44.3011,-68.2072,ME
Moosehorn National Wildlife Refuge,PEN KNIFE ROAD,2010,Debris Burning,B,45.04666667,-67.2125,ME
Moosehorn National Wildlife Refuge,EASTMAN STREAM (OX COVE),2010,Debris Burning,B,44.9188889,-67.195225,ME
Moosehorn National Wildlife Refuge,MHR POWERLINE FIRE,2010,Miscellaneous,A,45.111502,-67.32539200000001,ME
Maine Forest Service,ROBBINSTON FIRE,2008,Campfire,D,45.064333000000005,-67.206639,ME
Appalachian National Scenic Trail Historic Site,RAINBOW LAKE,2011,Lightning,A,45.8161,-69.1686,ME
Appalachian National Scenic Trail Historic Site,RAINBOW LAKE II,2011,Campfire,A,45.80755,-69.08728,ME
Acadia National Park,HADLOCK POND,2011,Miscellaneous,A,44.317042,-68.2878,ME
Acadia National Park,LOWER MOUNTAIN,2011,Equipment Use,A,44.3644,-68.2411,ME
Moosehorn National Wildlife Refuge,COBSCOOK BAY PARK,2011,Debris Burning,A,44.84722222,-67.16805556,ME
Moosehorn National Wildlife Refuge,BELL MOUNTAIN ROAD,2011,Arson,B,44.821466,-67.181217,ME
Moosehorn National Wildlife Refuge,HOBART STREAM,2011,Arson,B,44.845917,-67.2183,ME
Moosehorn National Wildlife Refuge,PATRICK LAKE,2011,Arson,B,44.86945,-67.38925,ME
Penobscot Nation,ME-PEA-0001,2012,Lightning,B,46.1633,-68.7911,ME
Eastern Regional Office,MATAGAMON LAKE,2012,Lightning,A,46.163000000000004,-68.7911,ME
Eastern Regional Office,PENOBSCOT #1,2012,Campfire,A,45.2775,-70.7008,ME
Moosehorn National Wildlife Refuge,FLAGSTAFF MOUNTAIN,2012,Equipment Use,B,45.61666667,-67.80416667,ME
Maine Forest Service,HASKELL PIT,2012,Miscellaneous,B,45.284139,-67.707722,ME
Maine Forest Service,FELLABUNCHER,2012,Equipment Use,A,44.761833,-67.68691700000001,ME
Maine Forest Service,ONEIL,2012,Debris Burning,A,44.699721999999994,-68.736111,ME
Maine Forest Service,LAMOINE FIRE,2012,Arson,A,44.537028,-68.41575,ME
Maine Forest Service,O,2012,Campfire,B,43.217833,-70.773944,ME
Maine Forest Service,NONE,2012,Children,B,43.34101,-70.835565,ME
Maine Forest Service,NONE,2012,Miscellaneous,A,43.672,-70.5383,ME
Maine Forest Service,ORGANIZED TOWN,2012,Equipment Use,A,44.326806,-70.435028,ME
Maine Forest Service,ORGANIZED TOWN,2012,Debris Burning,B,43.554221999999996,-70.5245,ME
Maine Forest Service,ORGANIZED TOWN,2012,Miscellaneous,A,44.368528000000005,-70.596028,ME
Maine Forest Service,ORGANIZED TOWN,2012,Miscellaneous,A,44.537861,-70.459194,ME
Maine Forest Service,T1 R6 WELS,2012,Equipment Use,C,45.668861,-68.506917,ME
Maine Forest Service,SMITH BROOK FIRE,2012,Equipment Use,A,46.488167,-69.41069399999999,ME
Maine Forest Service,PRESQUE ISLE 11-27-12 #1,2012,Equipment Use,A,46.645083,-68.002306,ME
Maine Forest Service,PRESQUE 11-27-12 #2,2012,Equipment Use,A,46.6325,-67.994528,ME
Maine Forest Service,DECEMBER FORT FAIRFIELD,2012,Equipment Use,A,46.730944,-67.911528,ME
Acadia National Park,OSPREY,2013,Miscellaneous,A,44.374247,-68.071281,ME
Acadia National Park,LURVEY SPRING,2013,Miscellaneous,A,44.29955,-68.343175,ME
Moosehorn National Wildlife Refuge,HIGGINS ROAD,2013,Arson,A,45.06528667,-67.33487319,ME
Maine Forest Service,CRYSTAL POND ROAD,2013,Campfire,A,44.294667,-69.41166700000001,ME
Maine Forest Service,1ST FIRE OF 2013 IN EAST BRANCH,2013,Miscellaneous,A,45.876444,-68.019667,ME
Maine Forest Service,HARBOR ISLAND,2013,Miscellaneous,A,44.367778,-68.737778,ME
Maine Forest Service,POWERLINE,2013,Equipment Use,A,44.7,-68.254861,ME
Maine Forest Service,MILL POND,2013,Smoking,A,44.516667,-68.116667,ME
Maine Forest Service,E-OUT,2013,Equipment Use,A,44.685194,-67.904944,ME
Maine Forest Service,CHARLOTTE,2013,Arson,B,45.012056,-67.227194,ME
Maine Forest Service,MEDDYBEMPS,2013,Arson,A,45.0655,-67.334611,ME
Maine Forest Service,ROBBINSTON,2013,Arson,A,45.026,-67.17930600000001,ME
Maine Forest Service,BACON,2013,Debris Burning,A,44.447722,-68.06488900000001,ME
Maine Forest Service,CMP,2013,Equipment Use,A,44.565333,-68.659139,ME
Maine Forest Service,CALAIS,2013,Campfire,A,45.161667,-67.254944,ME
Maine Forest Service,LEONARD LAKE,2013,Smoking,A,44.549,-68.433389,ME
Maine Forest Service,ROCK MAPLE,2013,Miscellaneous,B,44.611222,-68.858083,ME
Maine Forest Service,MILL STREET,2013,Miscellaneous,A,45.158861,-68.854694,ME
Maine Forest Service,HURD,2013,Debris Burning,B,45.099806,-68.956917,ME
Maine Forest Service,MARCHO ROAD,2013,Equipment Use,B,44.753778000000004,-69.075917,ME
Maine Forest Service,PRINCETON STUD MILL ROAD,2013,Arson,A,45.176889,-67.56488900000001,ME
Maine Forest Service,BAILEY,2013,Miscellaneous,B,45.249444,-68.638917,ME
Maine Forest Service,BIRCH HILL # 1,2013,Arson,B,45.016417,-67.61872199999999,ME
Maine Forest Service,DROP YARD,2013,Debris Burning,B,45.242444,-68.56825,ME
Maine Forest Service,NORTHRUP,2013,Debris Burning,B,45.009528,-69.00361099999999,ME
Maine Forest Service,SKUNK POND,2013,Campfire,B,45.029610999999996,-68.38669399999999,ME
Maine Forest Service,MATTAWAMKEAG RIVER,2013,Arson,A,45.517472,-68.349528,ME
Maine Forest Service,PLEASANT LANE,2013,Equipment Use,A,45.178806,-68.417222,ME
Maine Forest Service,STATION ROAD,2013,Debris Burning,B,45.078417,-68.8695,ME
Maine Forest Service,SAVAGE,2013,Debris Burning,B,45.600667,-68.53272199999999,ME
Maine Forest Service,GRIFFIN,2013,Miscellaneous,A,44.866806,-68.9775,ME
Maine Forest Service,HARTMAN,2013,Equipment Use,A,45.200889000000004,-68.84344399999999,ME
Maine Forest Service,BJ MARKET,2013,Equipment Use,A,44.911056,-68.847583,ME
Maine Forest Service,TRANSFER STATION,2013,Debris Burning,B,45.141278,-67.399,ME
Maine Forest Service,206 FIRE,2013,Equipment Use,A,45.094444,-68.695667,ME
Maine Forest Service,TOWN ROAD,2013,Arson,A,45.143111,-67.39725,ME
Maine Forest Service,ARMSTRONG,2013,Equipment Use,B,45.115,-68.814167,ME
Maine Forest Service,ORONOKA,2013,Campfire,A,44.860721999999996,-68.690003,ME
Maine Forest Service,BERRY,2013,Miscellaneous,B,45.043889,-68.721944,ME
Maine Forest Service,RIDGE,2013,Equipment Use,B,45.090944,-68.877306,ME
Maine Forest Service,SMITH,2013,Railroad,B,45.4195,-68.470861,ME
Maine Forest Service,KING,2013,Equipment Use,B,45.018056,-68.910444,ME
Maine Forest Service,WESTLAND AVENUE,2013,Debris Burning,A,45.220639,-67.56925,ME
Maine Forest Service,HENDERSON,2013,Debris Burning,A,45.046528,-68.926417,ME
Maine Forest Service,PORK BARREL HILL,2013,Equipment Use,A,45.677278,-68.735028,ME
Maine Forest Service,BROADWAY,2013,Children,A,44.911806,-68.90352800000001,ME
Maine Forest Service,TOWER ROAD,2013,Equipment Use,B,44.737806,-68.904833,ME
Maine Forest Service,KNOWLTON,2013,Miscellaneous,B,45.1265,-68.208083,ME
Maine Forest Service,MILE234,2013,Equipment Use,A,45.481556,-68.57741700000001,ME
Maine Forest Service,OLD VARNEY MILL ROAD,2013,Miscellaneous,A,45.250889,-68.48580600000001,ME
Maine Forest Service,CHADWICK POINT,2013,Debris Burning,A,45.672139,-67.842917,ME
Maine Forest Service,CASEY,2013,Debris Burning,B,44.809806,-68.775278,ME
Maine Forest Service,BUDGE CAMP,2013,Miscellaneous,A,45.386889000000004,-68.161833,ME
Maine Forest Service,BROOKSFIELD,2013,Equipment Use,B,45.596416999999995,-68.51616700000001,ME
Maine Forest Service,COOK FIRE,2013,Campfire,A,45.128056,-68.917778,ME
Maine Forest Service,189,2013,Equipment Use,A,44.859722,-68.718889,ME
Maine Forest Service,SUMAC RIDGE,2013,Equipment Use,A,44.986111,-68.694833,ME
Maine Forest Service,SOUTH PRINCETON,2013,Arson,A,45.194666999999995,-67.520083,ME
Maine Forest Service,POKEY 573,2013,Arson,B,45.191944,-67.526444,ME
Maine Forest Service,SABATTUS ROAD # 1,2013,Arson,B,45.270556,-67.648028,ME
Maine Forest Service,GRAND FALLS ROAD,2013,Arson,A,45.188306,-67.470556,ME
Maine Forest Service,SABATTUS ROAD # 2,2013,Arson,A,45.270278000000005,-67.64994399999999,ME
Maine Forest Service,DEMONSTRATION ROAD,2013,Arson,A,45.23425,-67.667222,ME
Maine Forest Service,LO KING,2013,Miscellaneous,A,44.946472,-68.95908299999999,ME
Maine Forest Service,CHINCHETTE,2013,Miscellaneous,A,44.783722,-68.92094399999999,ME
Maine Forest Service,KENNEDY,2013,Equipment Use,A,45.999722,-68.7375,ME
Maine Forest Service,SHELTER,2013,Children,A,44.926667,-68.660556,ME
Maine Forest Service,A TATE,2013,Equipment Use,A,45.013222,-68.6935,ME
Maine Forest Service,ASH FIRE,2013,Miscellaneous,A,44.793611,-68.861583,ME
Maine Forest Service,AVERILL HILL,2013,Equipment Use,A,45.486528,-68.078917,ME
Maine Forest Service,CHASE,2013,Miscellaneous,A,45.272306,-69.251194,ME
Maine Forest Service,ALTON STREET,2013,Arson,A,45.248083,-68.98155600000001,ME
Maine Forest Service,URROUTH,2013,Debris Burning,A,45.161221999999995,-69.25783299999999,ME
Maine Forest Service,KROPFF,2013,Debris Burning,A,45.303956,-69.355017,ME
Maine Forest Service,GILBERT STREET,2013,Debris Burning,A,45.625833,-70.211111,ME
Maine Forest Service,TURNER ROAD,2013,Equipment Use,B,45.136333,-69.131236,ME
Maine Forest Service,ENGSTROM,2013,Debris Burning,A,45.158556,-69.231583,ME
Maine Forest Service,TWIN HILLS,2013,Arson,A,45.220971999999996,-69.138,ME
Maine Forest Service,PARKER,2013,Debris Burning,B,45.216667,-69.266667,ME
Maine Forest Service,HEBERT,2013,Miscellaneous,A,45.258333,-69.259167,ME
Maine Forest Service,LUCKY,2013,Lightning,A,45.700306,-69.587972,ME
Maine Forest Service,DOORE ROAD,2013,Arson,A,45.166610999999996,-69.13319399999999,ME
Maine Forest Service,CANADA FALLS # 2,2013,Campfire,A,45.8735,-69.997972,ME
Maine Forest Service,OLD RAILROAD BED,2013,Debris Burning,A,45.398472,-68.899389,ME
Maine Forest Service,SHAW ROAD,2013,Equipment Use,B,45.107361,-69.230861,ME
Maine Forest Service,SCHOODIC,2013,Lightning,A,45.454528,-68.931639,ME
Maine Forest Service,PINE TREE,2013,Lightning,B,45.418028,-69.059528,ME
Maine Forest Service,OZZY,2013,Equipment Use,A,45.582694000000004,-69.512833,ME
Maine Forest Service,HOGBACK ISLAND,2013,Campfire,B,45.629056,-69.685694,ME
Maine Forest Service,POLE 24,2013,Equipment Use,A,45.656444,-69.424222,ME
Maine Forest Service,WINDY,2013,Equipment Use,A,45.276778,-69.463167,ME
Maine Forest Service,WARREN HILL RD.  FIRE,2013,Debris Burning,A,44.487972,-70.15933299999999,ME
Maine Forest Service,SULLIVAN FIRE,2013,Railroad,B,44.176389,-70.151222,ME
Maine Forest Service,SCAG FIRE,2013,Equipment Use,A,44.028553,-70.909458,ME
Maine Forest Service,BERNZOMATIC FIRE,2013,Children,A,43.805753,-70.677397,ME
Maine Forest Service,SANFORD HOMELESS CAMPER,2013,Campfire,B,43.421556,-70.754194,ME
Maine Forest Service,EVERGREEN CEMETERY,2013,Campfire,B,43.68575,-70.307833,ME
Maine Forest Service,DAWES HILL FIRE,2013,Arson,A,44.112621999999995,-70.652419,ME
Maine Forest Service,DEAD PINE FIRE,2013,Children,A,43.994147,-70.608742,ME
Maine Forest Service,HOLLIS GOLF COURSE,2013,Debris Burning,B,43.60375,-70.558444,ME
Maine Forest Service,BOLDUC FIRE,2013,Miscellaneous,A,44.226971999999996,-70.081694,ME
Maine Forest Service,PKA FIRE,2013,Campfire,A,44.022769,-70.964511,ME
Maine Forest Service,LOWER ROAD FIRE,2013,Campfire,A,43.974136,-70.32003,ME
Maine Forest Service,SHAPLEIGH BOX BURN,2013,Debris Burning,B,43.508833,-70.854083,ME
Maine Forest Service,M60,2013,Arson,B,44.097203,-70.54207,ME
Maine Forest Service,PIKE FIRE,2013,Campfire,B,44.203241999999996,-70.545087,ME
Maine Forest Service,TROUT RE-FIRE,2013,Debris Burning,A,43.481861,-70.582972,ME
Maine Forest Service,HISCOCK JR FIRE,2013,Equipment Use,A,44.422833000000004,-70.128167,ME
Maine Forest Service,BLUEBERRY PLAINS,2013,Equipment Use,B,43.5205,-70.41581,ME
Maine Forest Service,MCGRANE FIRE,2013,Debris Burning,B,44.557860999999995,-70.263139,ME
Maine Forest Service,MUDGETT MEADOW,2013,Debris Burning,B,43.759731,-70.91375,ME
Maine Forest Service,COON EXPLOSION,2013,Miscellaneous,A,44.072195,-70.531284,ME
Maine Forest Service,STRICKLAND LOOP RD. FIRE,2013,Debris Burning,B,44.373694,-70.139,ME
Maine Forest Service,BROWN ROAD FIRE,2013,Miscellaneous,A,44.083889,-70.40177800000001,ME
Maine Forest Service,SANDY GRASS,2013,Debris Burning,A,43.700753000000006,-70.823114,ME
Maine Forest Service,ELLIS FIRE,2013,Equipment Use,B,43.522869,-70.68378100000001,ME
Maine Forest Service,HARMON CAMP,2013,Debris Burning,B,44.111859,-70.853831,ME
Maine Forest Service,COLLINS BROOK,2013,Miscellaneous,B,43.919028000000004,-70.07475,ME
Maine Forest Service,CROOKER'S PIT,2013,Children,B,43.976833,-70.03025,ME
Maine Forest Service,GARLAND,2013,Debris Burning,A,43.64255,-70.6055,ME
Maine Forest Service,COLLEGE RD FIRE,2013,Arson,C,44.128417,-70.166972,ME
Maine Forest Service,STANDISH ROADSIDE,2013,Equipment Use,B,43.705,-70.641472,ME
Maine Forest Service,MOOSEHEAD TRAIL,2013,Miscellaneous,B,44.478733,-69.091594,ME
Maine Forest Service,DALLAIRE STREET,2013,Children,A,44.540831,-69.62218299999999,ME
Maine Forest Service,ATKINS RD FIRE,2013,Debris Burning,B,44.180139000000004,-69.56875,ME
Maine Forest Service,GEROUXVILLE DRIVE,2013,Equipment Use,B,44.27375,-69.660556,ME
Maine Forest Service,RAYMOND ROAD,2013,Smoking,A,44.841361,-69.406278,ME
Maine Forest Service,REAGAN ROAD FIRE,2013,Miscellaneous,B,44.127528000000005,-69.978111,ME
Maine Forest Service,BERRY ROAD FIRE,2013,Smoking,B,44.5833,-69.5,ME
Maine Forest Service,SEBASTICOOK RD,2013,Miscellaneous,A,44.633092,-69.4992,ME
Maine Forest Service,WAINING RD FIRE,2013,Debris Burning,B,44.569125,-69.340311,ME
Maine Forest Service,ST. ALBANS POND RD FIRE,2013,Children,A,44.895194000000004,-69.452917,ME
Maine Forest Service,RR SPOT 3 FIRE,2013,Railroad,A,44.676747,-69.631322,ME
Maine Forest Service,RR SPOT 4 FIRE,2013,Railroad,A,44.556075,-69.627575,ME
Maine Forest Service,ATLANTIC HIGHWAY,2013,Miscellaneous,A,44.107194,-69.337722,ME
Maine Forest Service,MILLS FARM RD FIRE,2013,Debris Burning,A,44.09375,-68.85605600000001,ME
Maine Forest Service,BANGOR ROAD FIRE,2013,Debris Burning,A,44.533683,-68.861681,ME
Maine Forest Service,W RIVER RD,2013,Miscellaneous,A,44.502792,-69.682792,ME
Maine Forest Service,RYDER RD.,2013,Equipment Use,A,44.250153000000005,-69.838628,ME
Maine Forest Service,MILE MARKER 151,2013,Smoking,A,44.804778000000006,-69.378639,ME
Maine Forest Service,LEE GARAGE FIRE,2013,Miscellaneous,A,44.041083,-69.33019399999999,ME
Maine Forest Service,DEWEY FIRE,2013,Children,A,43.898167,-69.60213900000001,ME
Maine Forest Service,RR SPOT 5-6,2013,Railroad,A,44.639817,-69.50541700000001,ME
Maine Forest Service,RR SPOT 7-12,2013,Railroad,A,44.595071999999995,-69.58183299999999,ME
Maine Forest Service,PINE STRIKE,2013,Lightning,A,44.293583,-69.714167,ME
Maine Forest Service,NORTH ROAD,2013,Equipment Use,C,44.740583,-69.062528,ME
Maine Forest Service,FLYING POND,2013,Arson,A,44.527417,-69.98827800000001,ME
Maine Forest Service,POND ISLAND FIRE,2013,Campfire,A,44.859922,-69.587611,ME
Maine Forest Service,BARRETT ROAD,2013,Debris Burning,A,44.181208000000005,-69.169042,ME
Maine Forest Service,BROWN'S HEADLIGHT,2013,Debris Burning,A,44.111360999999995,-68.907278,ME
Maine Forest Service,FOREST LAKE,2013,Arson,A,43.999333,-69.35300000000001,ME
Maine Forest Service,SABASTICOOK DRIVE,2013,Miscellaneous,A,44.63275,-69.499333,ME
Maine Forest Service,LECLAIR ISLAND,2013,Campfire,A,44.237167,-69.937306,ME
Maine Forest Service,CLIFF ROAD,2013,Campfire,A,43.838694,-69.505778,ME
Maine Forest Service,NASH ROAD,2013,Miscellaneous,A,44.156444,-69.667333,ME
